Unnamed: 0,review_id,retailer,product_name,product_url,review_url,review_timestamp,review_rating,review_body,review_clean,Language,Lang Probability,str_length,key_phrases
354,e0cfc66697e945def356a91fbde3d849,amazon.ae,"Selpak Super Soft Toilet Paper, 140 Sheets x 3Ply, Pack of 32 Rolls",https://www.amazon.ae/dp/B07KCZF96P,https://www.amazon.ae/product-reviews/B07KCZF96P?sortBy=recent&pageNumber=1,07-04-2021,5,Embossed & thick. Good toilet tissue.,Embossed & thick. Good toilet tissue.,en,0.999995776,37,embossed good toilet
364,76de02e6c018f985c769e023a527aae1,amazon.ae,Egyptian Magic All Purpose Skin Cream (2.5 Ounce),https://www.amazon.ae/dp/B08HVS5PPL,https://www.amazon.ae/product-reviews/B08HVS5PPL?sortBy=recent&pageNumber=1,10-01-2021,5,"I usually use well known fancy brands but this product exceed my expectation, it's really a magic☺️ Definitely will buy again after this one finishes","I usually use well known fancy brands but this product exceed my expectation, it's really a magic☺️ Definitely will buy again after this one finishes",en,0.999999189,149,fancy brands product
365,a631fee4ffacdf61f4f632be10ff613c,amazon.ae,"Philips Multigroom Series 7000 13-in-1, Face, Hair and Body MG7715/13",https://www.amazon.ae/dp/B074V2DLDJ,https://www.amazon.ae/product-reviews/B074V2DLDJ?sortBy=recent&pageNumber=1,22-02-2021,5,I've owned many trimmers but this one outperforms them all. Soft on the skin and love all the extra attachments. Highly recommended,I've owned many trimmers but this one outperforms them all. Soft on the skin and love all the extra attachments. Highly recommended,en,0.999997127,131,trimmers outperforms soft
367,98fa778bb0a23a260638fbac28ed7b2e,amazon.ae,"Zino by Davidoff Eau de Toilette for Men, 125 ml",https://www.amazon.ae/dp/B000CNME22,https://www.amazon.ae/product-reviews/B000CNME22?sortBy=recent&pageNumber=1,11-01-2021,5,"Nice perfume, value for money and it is really long lasting","Nice perfume, value for money and it is really long lasting",en,0.999996047,59,nice perfume value
371,6e72c26bf4028b46dedd6b5629055de2,amazon.ae,Oladole Natural Raw Matcha Green Tea Powder 100 gm,https://www.amazon.ae/dp/B07RG78HVN,https://www.amazon.ae/product-reviews/B07RG78HVN?sortBy=recent&pageNumber=1,13-04-2021,5,I like the product quality and packing too. I used it daily in to my green smoothie,I like the product quality and packing too. I used it daily in to my green smoothie,en,0.999996865,83,daily green smoothie
373,5ad379fc5b7bc1d1b103bf8b01be93b1,noon.com,Eternity EDP 100ml,https://www.noon.com/uae-en/product/N30391130A/p,https://www.noon.com/uae-en/product/N30391130A/p,22-04-2021,5,Nice Perfume with long lasting smell,Nice Perfume with long lasting smell,en,0.999996468,36,perfume long lasting
374,3c882785c459a7fb0a8781bede8cd2f7,noon.com,Pomegranate Shine Lip Balm 4.8g,https://www.noon.com/uae-en/product/N24573940A/p,https://www.noon.com/uae-en/product/N24573940A/p,19-04-2021,5,"This was so cool to use. Its a lipgloss type lip balm that also protects our lips. And it makes our lips shine too. Its not too expensive and its very easy to carry around in our bags. You can take to your office, school and even malls. For a quick glow up, use this labello. I loved their flavour also.","This was so cool to use. Its a lipgloss type lip balm that also protects our lips. And it makes our lips shine too. Its not too expensive and its very easy to carry around in our bags. You can take to your office, school and even malls. For a quick glow up, use this labello. I loved their flavour also.",en,0.999995327,303,lip balm
377,584e65f0a23677410996360b442eed00,noon.com,6-In-1 Face And Head Multi-Grooming Kit Black,https://www.noon.com/uae-en/product/N37086894A/p,https://www.noon.com/uae-en/product/N37086894A/p,22-04-2021,4,Abit sharper when use without combs,Abit sharper when use without combs,en,0.999996945,35,sharper use combs
381,70c55d4f20d46001344ec7c8766bf32b,noon.com,Electric Sonic Dental Tooth Calculus Remover Pink 23 x 4 x 8centimeter,https://www.noon.com/uae-en/product/N28953882A/p,https://www.noon.com/uae-en/product/N28953882A/p,22-04-2021,3,Removing scale efficiency is mot good as expected,Removing scale efficiency is mot good as expected,en,0.999993704,49,scale efficiency mot
385,2a267992bc9b1b85ac96654825897819,amazon.ae,NOCTUA Ear Pick Earwax Removal Curette Kit Plus Storage Box （4PCS） (ear spoon),https://www.amazon.ae/dp/B089C91RFL,https://www.amazon.ae/product-reviews/B089C91RFL?sortBy=recent&pageNumber=1,24-04-2021,1,Wasted my money... it is a low quality product . I will not recommend for anyone.,Wasted my money... it is a low quality product . I will not recommend for anyone.,en,0.999996239,81,quality product recommend
387,3510f8d774c0f649ba87f76278af8063,amazon.ae,"My Burberry by Burberry for Women - Eau de Parfum, 90 ml",https://www.amazon.ae/dp/B00MTUT834,https://www.amazon.ae/product-reviews/B00MTUT834?sortBy=recent&pageNumber=1,13-03-2021,5,Like the product. Fast delivery,Like the product. Fast delivery,en,0.999996849,31,product fast delivery
390,2013e93453488714defbbd6908a08487,amazon.ae,"Jaguar Perfume - Classic Blue by Jaguar - perfume for men - Eau de Toilette, 100ML",https://www.amazon.ae/dp/B000CNKJSI,https://www.amazon.ae/product-reviews/B000CNKJSI?sortBy=recent&pageNumber=1,18-04-2021,1,It was not original.... It was just a hoax...,It was not original.... It was just a hoax...,en,0.999997889,45,original just hoax
392,20ba55f04f7c3e09901905c4ac430771,noon.com,Peppermint Mint Mouthwash Blue 500ml,https://www.noon.com/uae-en/product/N12173151A/p,https://www.noon.com/uae-en/product/N12173151A/p,22-04-2021,1,I dont know because I didn’t receive it,I dont know because I didn’t receive it,en,0.999996407,39,know didn receive
394,f2f16c7029cf3563482df3d3cc90ee0a,noon.com,Extra Hold Edge Stay Gel 2.25OZ,https://www.noon.com/uae-en/product/N30476702A/p,https://www.noon.com/uae-en/product/N30476702A/p,19-02-2021,3,Ok but not as sticky as I wanted,Ok but not as sticky as I wanted,en,0.999995292,32,sticky
395,f9ef49910a348ecf81d8189b6507bdb7,noon.com,Junior Original 500g,https://www.noon.com/uae-en/product/N29010546A/p,https://www.noon.com/uae-en/product/N29010546A/p,14-01-2021,1,The price was 225% more than the market price. It will spoil your name,The price was 225% more than the market price. It will spoil your name,en,0.999996678,70,225 market price
396,f305f1644b42203a3729c034160c90c2,amazon.ae,(BHE-B43) - 4Pcs/Lot Braiding Hair Ombre Kanekalon Jumbo Crochet Braid Hair Extensions Synthetic 50cm 3 tone Afro Twist Braiding Hair (Black/Pink /Lake-Blue),https://www.amazon.ae/dp/B07G4WHVPY,https://www.amazon.ae/product-reviews/B07G4WHVPY?sortBy=recent&pageNumber=2,16-01-2021,0,I would of given it all stars but it isn't the same color and is not the same feel as the other hair i have.but pretty tho,I would of given it all stars but it isn't the same color and is not the same feel as the other hair i have.but pretty tho,en,0.999997789,122,stars isn color
397,de574be8267c8f629002e46fe00cbc32,noon.com,Pack Of 10 Sterilized Toilet Paper White (400 x 2 PLY - 400 Sheets),https://www.noon.com/uae-en/product/N11076857A/p,https://www.noon.com/uae-en/product/N11076857A/p,22-04-2021,5,"Good quality product, good quality packaging, good value for price, excellent purchase!","Good quality product, good quality packaging, good value for price, excellent purchase!",en,0.999996682,87,good quality packaging
406,e2a7ca021218a059b29ff6f8dd48c680,amazon.ae,"NOW Vitamin D-3 10,000 IU,120 Softgels",https://www.amazon.ae/dp/B00F45EQ4W,https://www.amazon.ae/product-reviews/B00F45EQ4W?sortBy=recent&pageNumber=1,05-02-2021,5,A value item for money,A value item for money,en,0.999994789,22,value item money
407,e1c4e1077bf5b6d2f9615f1c13acb655,noon.com,Men Barber Pro Range Beard And Face Moisturizing Gel 50ml,https://www.noon.com/uae-en/product/N41306987A/p,https://www.noon.com/uae-en/product/N41306987A/p,22-04-2021,5,"I bought this for my man. it gives his beard a smooth look. does not tangle the hair while combing. It also make the beard hair soft and smooth. does not feel the itchiness and does not irritate the skin,","I bought this for my man. it gives his beard a smooth look. does not tangle the hair while combing. It also make the beard hair soft and smooth. does not feel the itchiness and does not irritate the skin,",en,0.999995344,204,gives beard smooth
409,e01977f9469efae12f1c6af3585e4ed9,amazon.ae,"Innoo Tech Essential Oils Set 8 x 10ml 100% Pure Oils Gift Set for Women and Men Lavender, Tea Tree, Eucalyptus, Frankincense, Lemongrass, Rosemary, Sweet Orange, Peppermint Aromatherapy Oil",https://www.amazon.ae/dp/B07R9Z7MVW,https://www.amazon.ae/product-reviews/B07R9Z7MVW?sortBy=recent&pageNumber=1,21-01-2021,4,"I loved this essential oils, because it's work very well its smells great 100% pure. It's great to give as a gift to friend or family because of the variety. If you are looking for intense aromas,this product for you. Amazon thank you for fast delivery. ❤️❤️","I loved this essential oils, because it's work very well its smells great 100% pure. It's great to give as a gift to friend or family because of the variety. If you are looking for intense aromas,this product for you. Amazon thank you for fast delivery. ❤️❤️",en,0.999996439,258,intense aromas product
413,8ba6d5fdd9a81a31647520cb51812c25,noon.com,Leave In Conditioner 11ounce,https://www.noon.com/uae-en/product/N29708591A/p,https://www.noon.com/uae-en/product/N29708591A/p,29-04-2021,5,I liked everything the light texture and the effectiveness of it from application its just amazing,I liked everything the light texture and the effectiveness of it from application its just amazing,en,0.99999616,98,liked light texture
414,8039f7e5d09d4ec3de44f2aa77a3c4b3,noon.com,Soothing And Moisture Aloe Vera Gel Clear 300ml,https://www.noon.com/uae-en/product/N14390117A/p,https://www.noon.com/uae-en/product/N14390117A/p,22-04-2021,5,fantastic. . . not oily.. very nice,fantastic. . . not oily.. very nice,en,0.999996999,35,fantastic oily nice
415,91e9d834fab7623dc684859b40a0b2f0,amazon.ae,La Roche Posay Anthelios Shaka Fluid SPF 50+ - Invisble Ultra Resistant 50ml/1.7oz,https://www.amazon.ae/dp/B07RL498X2,https://www.amazon.ae/product-reviews/B07RL498X2?sortBy=recent&pageNumber=1,14-03-2021,5,Very light and would recommend for under make up,Very light and would recommend for under make up,en,0.999996411,48,light recommend make
416,9d18dbc6fc8740181522674cdb9a449a,amazon.ae,"NOW Supplements, Vitamin C-1,000 with Rose Hips, Sustained Release, Antioxidant Protection*, 250 Tablets",https://www.amazon.ae/dp/B0013P1GD6,https://www.amazon.ae/product-reviews/B0013P1GD6?sortBy=recent&pageNumber=1,13-03-2021,3,yes ! you can trust it but there is some side affect like allergies on skin overall good product,yes ! you can trust it but there is some side affect like allergies on skin overall good product,en,0.999998836,96,allergies skin overall
421,8c59fcc3abb5904ce6a3238b1f2f9f32,amazon.ae,Pantene Pro-V 3 Minute Miracle Anti-Hair Fall Conditioner for Fine Weak Hair 200 ml,https://www.amazon.ae/dp/B07FZNBW8Z,https://www.amazon.ae/product-reviews/B07FZNBW8Z?sortBy=recent&pageNumber=1,22-05-2021,5,"As mentioned it's a miracle kind conditioner,those who like to keep long hair this gonna help you to avoid curling,nice one I'm using it since long time","As mentioned it's a miracle kind conditioner,those who like to keep long hair this gonna help you to avoid curling,nice one I'm using it since long time",en,0.999999376,152,conditioner like long
422,a278d29ee9098fb57c60dec787abe0e0,amazon.ae,"Glucosamine with Chondroitin, MSM Advanced Joint Health Supports Mobility, Flexibility, Strength, Lubrication, Comfort, Occasional Joint Pain Relief Supplement for Back, Knees, Hands. Easy Move",https://www.amazon.ae/dp/B07ZMW252Z,https://www.amazon.ae/product-reviews/B07ZMW252Z?sortBy=recent&pageNumber=1,07-05-2021,5,"Great product, noticed positive effects after few days of use.","Great product, noticed positive effects after few days of use.",en,0.999996227,62,great product noticed
425,67eb1de49eb97aa0fb04b911ebdbab03,noon.com,8-In-1 Cordless Body Shaver Grooming Kit,https://www.noon.com/uae-en/product/N13717391A/p,https://www.noon.com/uae-en/product/N13717391A/p,22-04-2021,5,"My husband uses this product, works efficiently. No faultiness or any issues. Delivery timing was super delayed by 4-5 additional days than the supposed arrival date","My husband uses this product, works efficiently. No faultiness or any issues. Delivery timing was super delayed by 4-5 additional days than the supposed arrival date",en,0.999996864,165,faultiness issues delivery
426,6b2478f3217e02ec587e47a60fefc13d,amazon.ae,Maybelline New York Dream Bright Concealer 20 Light,https://www.amazon.ae/dp/B01MY1JZHN,https://www.amazon.ae/product-reviews/B01MY1JZHN?sortBy=recent&pageNumber=1,12-02-2021,5,"Its nice, creamy, and easily applied, it can be used formedium undereye darkness, but coverage is not enough for DARK circles","Its nice, creamy, and easily applied, it can be used formedium undereye darkness, but coverage is not enough for DARK circles",en,0.999995345,125,coverage dark circles
427,3f057022cd9fb35d349efd9f70ff5a6a,amazon.ae,"Wellue Oxysmart Bluetooth Fingertip Blood Oxygen Saturation Monitor with Alarm, Batteries, Carry Bag & Lanyard for Wellness Use",https://www.amazon.ae/dp/B089LZ24CP,https://www.amazon.ae/product-reviews/B089LZ24CP?sortBy=recent&pageNumber=1,20-01-2021,5,And very accurate. Recommended,And very accurate. Recommended,en,0.99999676,30,accurate recommended
429,68282d5e871c246262ef29b5eaddfc01,amazon.ae,2 Pack Knee Brace Knee Support Sleeves of 3D Flexible Breathable Knitting and Double Anti-Slip Silicone Gel Sweat Absorbing for Men or Women ELEHOT (L),https://www.amazon.ae/dp/B0834LY8NY,https://www.amazon.ae/product-reviews/B0834LY8NY?sortBy=recent&pageNumber=1,21-03-2021,4,Gave a good support to the painful knee during workout,Gave a good support to the painful knee during workout,en,0.999994763,54,support painful knee
432,3b1972d02ec99211f559f03ca81fb188,amazon.ae,"Zacurate Portable and Reliable Fingertip Pulse Oximeter, Accurate Heart Rate Monitor with Lanyard and Batteries Included (Purple)",https://www.amazon.ae/dp/B081ZJFMTH,https://www.amazon.ae/product-reviews/B081ZJFMTH?sortBy=recent&pageNumber=1,26-01-2021,5,I like the product its good quality and works perfectly. Batteries are included,I like the product its good quality and works perfectly. Batteries are included,en,0.999996054,79,works perfectly batteries
437,4745d68be5772039952c5fc351b3881e,noon.com,Hair Clipper Set Black/Gold,https://www.noon.com/uae-en/product/N23654281A/p,https://www.noon.com/uae-en/product/N23654281A/p,25-05-2021,5,Good Product Is the Best But Only Works Elictrec,Good Product Is the Best But Only Works Elictrec,en,0.99999792,48,product best works
439,439f15521ab5d95900eb351aaa29c806,amazon.ae,Dr. Bath's Eucalyptus Hand Sanitizer - Made With Natural Essential Oil,https://www.amazon.ae/dp/B08S7SX3JY,https://www.amazon.ae/product-reviews/B08S7SX3JY?sortBy=recent&pageNumber=1,22-02-2021,5,"This bottle is a flat type, so very convenient to have in the pocket. The spray type makes it very convenient to use, not forgetting the scent is good too","This bottle is a flat type, so very convenient to have in the pocket. The spray type makes it very convenient to use, not forgetting the scent is good too",en,0.999997852,154,convenient pocket spray
440,4434c80c6ec130f3dc5c62878025e039,noon.com,Professional Dental Face Shield Clear/Blue,https://www.noon.com/uae-en/product/N36242869A/p,https://www.noon.com/uae-en/product/N36242869A/p,01-02-2021,5,It’s exactly how it looks other than coming a box. I find it very easy to use and convenient. I work in a dental clinic so this is very useful and when I don’t need it on I can just push it up instead of having to remove the whole thing every time.,It’s exactly how it looks other than coming a box. I find it very easy to use and convenient. I work in a dental clinic so this is very useful and when I don’t need it on I can just push it up instead of having to remove the whole thing every time.,en,0.999995586,248,box easy use
443,1715fbbc6c1557602bb2372776f5644e,amazon.ae,SEPHORA COLLECTION Bright Future Gel Serum Concealer 11 Tatin 0.14 oz,https://www.amazon.ae/dp/B016ATLOUE,https://www.amazon.ae/product-reviews/B016ATLOUE?sortBy=recent&pageNumber=1,02-01-2021,4,i luv this product.. cant wait for more orders... thanks,i luv this product.. cant wait for more orders... thanks,en,0.999998729,56,luv product wait
446,08295453c2a7bf113d6af6f85ea13810,noon.com,"Barber Pro Range Shaving Gel, 200ml",https://www.noon.com/uae-en/product/N41306986A/p,https://www.noon.com/uae-en/product/N41306986A/p,20-04-2021,5,True to its name says my brother( barber pro range shaving gel). A small dot can go a long way. The fragrance is amazing. It’s smooth and has no irritation on the skin. It was the first time trying the Nivea shaving gel for him and he is definitely getting it again. Worth the price too.,True to its name says my brother( barber pro range shaving gel). A small dot can go a long way. The fragrance is amazing. It’s smooth and has no irritation on the skin. It was the first time trying the Nivea shaving gel for him and he is definitely getting it again. Worth the price too.,en,0.999997461,287,nivea shaving gel
450,28c8e30522af879165327ca83cc967a1,amazon.ae,Mainstayae LCD Non-contact IR Infrared Thermometer Forehead Body Surface Temperature Measurement Data Hold Function,https://www.amazon.ae/dp/B085YC8RYG,https://www.amazon.ae/product-reviews/B085YC8RYG?sortBy=recent&pageNumber=1,06-01-2021,1,Horrible to say the least no use,Horrible to say the least no use,en,0.999996754,32,horrible say use
451,2a39884a211979e8a07756439063ad55,noon.com,Olay Simply Ageless Foundation Creamy Natural,https://www.noon.com/uae-en/product/N32186963A/p,https://www.noon.com/uae-en/product/N32186963A/p,22-04-2021,5,product is good..hope you always have stock.,product is good..hope you always have stock.,en,0.99999733,44,good hope stock
452,29581c474fd2d8a43c4835733e427c44,amazon.ae,CeraVe Moisturizing Cream | Body and Face Moisturizer for Dry Skin | Body Cream with Hyaluronic Acid and Ceramides | 19 Ounce,https://www.amazon.ae/dp/B00TTD9BRC,https://www.amazon.ae/product-reviews/B00TTD9BRC?sortBy=recent&pageNumber=1,01-05-2021,5,This is an amazing moisturiser. I have used so many moisturiser for extremely dry and damaged skin .. even for eczema prone skin. This works wonders. Use it and you ll be surprised.,This is an amazing moisturiser. I have used so many moisturiser for extremely dry and damaged skin .. even for eczema prone skin. This works wonders. Use it and you ll be surprised.,en,0.999997784,181,amazing moisturiser used
454,04782417a37b3899dc3a16ec14178ad0,noon.com,Legend EDT 200ml,https://www.noon.com/uae-en/product/N11748019A/p,https://www.noon.com/uae-en/product/N11748019A/p,22-04-2021,5,Nice product the same as I had!,Nice product the same as I had!,en,0.99999868,31,nice product
455,1d3fe7647097615b77d87a75db72c371,amazon.ae,"NYX Wonder Stick Highlight and Contour - WS01, Light/Medium",https://www.amazon.ae/dp/B07MW1W8FN,https://www.amazon.ae/product-reviews/B07MW1W8FN?sortBy=recent&pageNumber=1,31-01-2021,4,"It's not the best out there, but definitely worth the buy and very easy to use, colour fits my skin tone as well.","It's not the best out there, but definitely worth the buy and very easy to use, colour fits my skin tone as well.",en,0.999997611,113,skin tone
456,f0fd0bdc53b542b32ff18dde48fcc80f,noon.com,Pure Castor Oil Beige 118ml,https://www.noon.com/uae-en/product/N26595822A/p,https://www.noon.com/uae-en/product/N26595822A/p,22-04-2021,4,quality could be better,quality could be better,en,0.999995128,23,quality better
461,cb0c7fdf899d17c6847f02f8abc08d33,amazon.ae,Mokeru 1pc 500ml Long Lasting Argan oil Extract Natural Organic Deep Brown Hair Color Shampoo Dry Hair Dye Shampoo for Women,https://www.amazon.ae/dp/B081Y8YQSB,https://www.amazon.ae/product-reviews/B081Y8YQSB?sortBy=recent&pageNumber=1,23-01-2021,5,First time I am using this product it is effective,First time I am using this product it is effective,en,0.999996407,50,product effective
464,c89fb0c37ae4b59ca1f326e69350772b,amazon.ae,"Fast Heating Hair Straightener with Digital LCD Display,Flat Iron for All Hair Styling: 2 in 1 Straightens & Curling Iron, Adjustable Temperature and Salon High Heat 200℉-450℉.",https://www.amazon.ae/dp/B08H8H8XDV,https://www.amazon.ae/product-reviews/B08H8H8XDV?sortBy=recent&pageNumber=1,12-03-2021,5,"I ordered the hair straightener especially for my partner to give as a gift on her special day, its professional hair straightener design in accordance with all safety standards. The multifunctional iron quickly heats up, having a beautiful LED display, temperature adjustment, safety locks (lock & unlock the iron) all work perfectly. The iron is lightweight, very easy to use and carry. The flat iron comes with an affordable price, definitely I recommend it.","I ordered the hair straightener especially for my partner to give as a gift on her special day, its professional hair straightener design in accordance with all safety standards. The multifunctional iron quickly heats up, having a beautiful LED display, temperature adjustment, safety locks (lock & unlock the iron) all work perfectly. The iron is lightweight, very easy to use and carry. The flat iron comes with an affordable price, definitely I recommend it.",en,0.999996949,461,professional hair straightener
465,da8c3144574543a7b3d94a28bf1815d2,amazon.ae,"Oladole Natural Tribulus (Tribulus terrestris) 1000 mg, Double Strength 120 Capsules",https://www.amazon.ae/dp/B086HWHXQP,https://www.amazon.ae/product-reviews/B086HWHXQP?sortBy=recent&pageNumber=1,12-02-2021,1,There were only 60 capsules delivered instead of 120 as it is mentiined in the products description. The offer for a free pack is only for USA and KSA,There were only 60 capsules delivered instead of 120 as it is mentiined in the products description. The offer for a free pack is only for USA and KSA,en,0.999996053,150,60 capsules delivered
466,c50137d02e988928be3194384993bc8b,noon.com,Fruity Shine Water Melon Watermelon Shine 5.5ml,https://www.noon.com/uae-en/product/N11292811A/p,https://www.noon.com/uae-en/product/N11292811A/p,12-03-2021,5,"Great lip care with moisturising effect. It's long lasting and shimmering, good to use while going out or just to the beach to keep lips soft and moisture. Has delicious watermelon aroma. Good for daily use","Great lip care with moisturising effect. It's long lasting and shimmering, good to use while going out or just to the beach to keep lips soft and moisture. Has delicious watermelon aroma. Good for daily use",en,0.999996857,206,great lip care
467,c79ae7a884acf28530233e429d120cf7,amazon.ae,"infinitoo Essential Oils Diffuser, 500ml Wood Grain Ultrasonic Diffuser Auto Shut-Off Cool Mist Humidifier with 8 Bottle essential oils, 4 Modes Adjust Time for Baby Room, Home,Yoga, SPA, Office",https://www.amazon.ae/dp/B0875XFSRQ,https://www.amazon.ae/product-reviews/B0875XFSRQ?sortBy=recent&pageNumber=3,22-01-2021,5,"the wood effect essential oil aroma diffuser and Humidifier is an outstanding product that I am extremely happy with. On first sight it looks like a very expensive piece of wooden furniture in addition it not only makes my room smell amazing it also ensures moisture is added to the environment. There are numerous functions and ways of using it from being a simple night light right through a humidifier as well as a diffuser using essential oils. I love the way it makes my room smell so beautiful, the light changing colours is very aesthetically pleasing, recommend it.","the wood effect essential oil aroma diffuser and Humidifier is an outstanding product that I am extremely happy with. On first sight it looks like a very expensive piece of wooden furniture in addition it not only makes my room smell amazing it also ensures moisture is added to the environment. There are numerous functions and ways of using it from being a simple night light right through a humidifier as well as a diffuser using essential oils. I love the way it makes my room smell so beautiful, the light changing colours is very aesthetically pleasing, recommend it.",en,0.999997176,573,aroma diffuser
468,d94191199f99efa4da644f3089b1939d,amazon.ae,10Pcs Makeup Brushes Professional Cosmetic Make Up Brush,https://www.amazon.ae/dp/B07NDY1SS4,https://www.amazon.ae/product-reviews/B07NDY1SS4?sortBy=recent&pageNumber=1,01-04-2021,5,"Really impress with the product, my all time search for brushes now finished. I applied my foundation with it,and belive me it's give natural look.. happy with the product.👍","Really impress with the product, my all time search for brushes now finished. I applied my foundation with it,and belive me it's give natural look.. happy with the product.👍",en,0.999998369,173,brushes finished applied
469,d39a6e1e8c6af8a1bb2fdb3d960cb7b3,noon.com,"Cottony Soft Maxi Thick, Night Sanitary Pads With Wings, 24 Pads",https://www.noon.com/uae-en/product/N11295127A/p,https://www.noon.com/uae-en/product/N11295127A/p,26-05-2021,5,I like this because it's a basic necessity. It's well suited for most of my siblings. It's comfortable and keeps all area clean and dry. - M.D.,I like this because it's a basic necessity. It's well suited for most of my siblings. It's comfortable and keeps all area clean and dry. - M.D.,en,0.999997005,143,comfortable keeps area
473,d5f8145c1528faf0979877c9a144a1e7,amazon.ae,Aroma Oil by Soulflower (Beautiful Day),https://www.amazon.ae/dp/B07J1WPHHW,https://www.amazon.ae/product-reviews/B07J1WPHHW?sortBy=recent&pageNumber=1,16-03-2021,1,Strong smell..slightly disappointed,Strong smell..slightly disappointed,en,0.999997437,35,strong smell slightly
474,eb13fac1b0712de0f1548a77dd54ea5e,amazon.ae,Tommee Tippee Fresh Food Feeder (Pack of 1),https://www.amazon.ae/dp/B07VMGGXPQ,https://www.amazon.ae/product-reviews/B07VMGGXPQ?sortBy=recent&pageNumber=1,18-01-2021,5,Very nice product for teething phase of baby.. safe and secure,Very nice product for teething phase of baby.. safe and secure,en,0.999996215,62,baby safe secure
476,afc22b984294cbf73c04dfb5d4c9d918,amazon.ae,"African Pride Shea Butter Miracle Leave-in Conditioner, 15 Ounce",https://www.amazon.ae/dp/B007R69KEC,https://www.amazon.ae/product-reviews/B007R69KEC?sortBy=recent&pageNumber=1,22-03-2021,4,"Easy to apply, sweet smell, amazing for my curly dry hair","Easy to apply, sweet smell, amazing for my curly dry hair",en,0.999997721,57,smell amazing curly
477,ac108a2f91260138f2a2650173afe18f,noon.com,Isopropyl Alcohol Antiseptic Disinfectant Green 500ml,https://www.noon.com/uae-en/product/N22124341A/p,https://www.noon.com/uae-en/product/N22124341A/p,22-04-2021,5,Good value for money. Recommended.,Good value for money. Recommended.,en,0.999996209,34,good value money
478,a71c0b525040bcf4854b17dc1e021efc,amazon.ae,SOOCAS X3U Sonic Electric Toothbrush USB Rechargeable Automatic Ultrasonic IPX7 Waterproof Tooth Brush For Adult Teeth Cleaning (Black),https://www.amazon.ae/dp/B084D1FVKJ,https://www.amazon.ae/product-reviews/B084D1FVKJ?sortBy=recent&pageNumber=1,21-01-2021,5,No regret of buying this electric toothbrush. Functionality and performance is equivalent to other expensive electric toothbrush. The battery life is sustainable. The only catch was it took me quite sometime to figure out how to recharge the battery. The instruction manual did not explicitly mentioned. The tiny recharging port is hidden at the bottom cap of the toothbrush.,No regret of buying this electric toothbrush. Functionality and performance is equivalent to other expensive electric toothbrush. The battery life is sustainable. The only catch was it took me quite sometime to figure out how to recharge the battery. The instruction manual did not explicitly mentioned. The tiny recharging port is hidden at the bottom cap of the toothbrush.,en,0.999997944,375,electric toothbrush battery
480,92c069566eb1ce60aabee8910f4115ea,amazon.ae,"Anti Hair Loss and Rapid Hair Growth Treatment Serum With DHT Blockers Caffeine Biotin Keratin Argan Oil, Anti Thinning,Thickening, for Men and Women",https://www.amazon.ae/dp/B08CST6DJF,https://www.amazon.ae/product-reviews/B08CST6DJF?sortBy=recent&pageNumber=1,30-01-2021,2,first few days it's ok after I was getting a headache so I stopped using this product,first few days it's ok after I was getting a headache so I stopped using this product,en,0.999995529,85,headache stopped using
481,aed923b368069bc8faafdbbb385e0d92,noon.com,Facial Steamer Blue/White,https://www.noon.com/uae-en/product/N13891595A/p,https://www.noon.com/uae-en/product/N13891595A/p,22-04-2021,4,good for facials and beauty only. not for cough and cold,good for facials and beauty only. not for cough and cold,en,0.999998173,56,facials beauty cough
483,a1539257495a4879f073571fb631da10,amazon.ae,"Tbestmax Magic Foot Scrubber Feet Cleaner Washer Brush for Shower Floor Spas Massage, Slipper for Exfoliating Cleaning Foot 1 Pair",https://www.amazon.ae/dp/B07SPSK4WH,https://www.amazon.ae/product-reviews/B07SPSK4WH?sortBy=recent&pageNumber=1,04-04-2021,3,"Misleading picture.. I just got one piece, however, the picture show that they are two not one.. but over all it was good","Misleading picture.. I just got one piece, however, the picture show that they are two not one.. but over all it was good",en,0.999997324,121,piece picture
484,8967a76712f426c215571f2daf624325,amazon.ae,"infinitoo Essential Oils Diffuser, 300ml Ultrasonic Aroma Diffuser with 6 Bottles Aroma Oils Cool Mist Humidifier for Office, Room, Auto Shut-Off, 4 Modes Time Setting, 7 Color",https://www.amazon.ae/dp/B083NHF7GZ,https://www.amazon.ae/product-reviews/B083NHF7GZ?sortBy=recent&pageNumber=1,26-02-2021,5,"I have had other essential oil diffusers, however this one takes the cake! It’s top notch. Love the colors, they are very nice and soothing, not too bright. The 1 hour and 3 hour settings make this a great item to have. Lastly, the finish and overall look of the diffuser is second to none! Highly recommend!","I have had other essential oil diffusers, however this one takes the cake! It’s top notch. Love the colors, they are very nice and soothing, not too bright. The 1 hour and 3 hour settings make this a great item to have. Lastly, the finish and overall look of the diffuser is second to none! Highly recommend!",en,0.999996423,308,essential oil diffusers
